Experimental_side,millis_since_start,datetime,MouseRFID,BottleLicked,BoutDuration,BoutLickNumber,BoutLickDuration,LickFrequency,Inter-Lick-Interval
RIGHT, 476608382, "2023/10/19 4:15:54", 16000218931, LEFT, 3468.00, 29.00, 1146.00, 8.36, 80.07
RIGHT, 476611802, "2023/10/19 4:15:58", 16000218931, LEFT, 1388.00, 11.00, 430.00, 7.93, 87.09
RIGHT, 476779763, "2023/10/19 4:18:46", 16000218931, LEFT, 3599.00, 32.00, 1266.00, 8.89, 72.91
RIGHT, 476842052, "2023/10/19 4:19:48", 16000218931, RIGHT, 1212.00, 9.00, 371.00, 7.43, 93.44
RIGHT, 476946537, "2023/10/19 4:21:33", 16000213436, LEFT, 6999.00, 60.00, 2540.00, 8.57, 74.32
RIGHT, 476950452, "2023/10/19 4:21:37", 16000218931, LEFT, 515.00, 6.00, 201.00, 11.65, 52.33
RIGHT, 476979556, "2023/10/19 4:22:06", 16000217412, LEFT, 1115.00, 7.00, 207.00, 6.28, 129.71
RIGHT, 477038558, "2023/10/19 4:23:05", 16000218931, RIGHT, 8928.00, 65.00, 3123.00, 7.28, 89.31
RIGHT, 477045910, "2023/10/19 4:23:12", 16000015862, LEFT, 4173.00, 37.00, 1431.00, 8.87, 74.11
RIGHT, 477290412, "2023/10/19 4:27:17", 16000089249, LEFT, 9417.00, 72.00, 3585.00, 7.65, 81.00
RIGHT, 477394961, "2023/10/19 4:29:02", 16000213436, RIGHT, 6821.00, 58.00, 2366.00, 8.50, 76.81
RIGHT, 477436770, "2023/10/19 4:29:43", 16000213436, LEFT, 208.00, 3.00, 81.00, 14.42, 42.33
RIGHT, 477531021, "2023/10/19 4:31:18", 16000218931, LEFT, 3068.00, 27.00, 1079.00, 8.80, 73.67
RIGHT, 477549961, "2023/10/19 4:31:37", 16000213436, LEFT, 3714.00, 33.00, 1233.00, 8.89, 75.18
RIGHT, 477585899, "2023/10/19 4:32:13", 16000015862, LEFT, 4370.00, 39.00, 1535.00, 8.92, 72.69
RIGHT, 477621608, "2023/10/19 4:32:48", 16000089249, LEFT, 11440.00, 92.00, 4273.00, 8.04, 77.90
RIGHT, 477670786, "2023/10/19 4:33:38", 16000213436, LEFT, 2160.00, 19.00, 681.00, 8.80, 77.84
RIGHT, 477699944, "2023/10/19 4:34:07", 16000218931, LEFT, 1695.00, 16.00, 682.00, 9.44, 63.31
RIGHT, 477944098, "2023/10/19 4:38:11", 16000015862, LEFT, 14776.00, 115.00, 4814.00, 7.78, 86.63
RIGHT, 477959119, "2023/10/19 4:38:26", 16000218931, RIGHT, 3588.00, 26.00, 1143.00, 7.25, 94.04
RIGHT, 478042477, "2023/10/19 4:39:50", 16000089249, RIGHT, 6985.00, 51.00, 2240.00, 7.30, 93.04
RIGHT, 478097465, "2023/10/19 4:40:45", 16000218931, RIGHT, 3395.00, 24.00, 1044.00, 7.07, 97.96
RIGHT, 478271500, "2023/10/19 4:43:39", 16000213436, LEFT, 10049.00, 79.00, 3326.00, 7.86, 85.10
RIGHT, 478280049, "2023/10/19 4:43:47", 16000218931, LEFT, 3716.00, 30.00, 1298.00, 8.07, 80.60
RIGHT, 478337124, "2023/10/19 4:44:45", 16000015862, LEFT, 5753.00, 48.00, 1935.00, 8.34, 79.54
RIGHT, 478702046, "2023/10/19 4:50:50", 16000218931, LEFT, 324.00, 4.00, 158.00, 12.35, 41.50
RIGHT, 478760599, "2023/10/19 4:51:48", 16000218931, LEFT, 2563.00, 18.00, 758.00, 7.02, 100.28
RIGHT, 478763424, "2023/10/19 4:51:51", 16000218931, LEFT, 1212.00, 4.00, 192.00, 3.30, 255.00
RIGHT, 478766065, "2023/10/19 4:51:54", 16000218931, LEFT, 293.00, 3.00, 118.00, 10.24, 58.33
RIGHT, 478800973, "2023/10/19 4:52:29", 16000213436, RIGHT, 11082.00, 82.00, 3574.00, 7.40, 91.56
RIGHT, 478842512, "2023/10/19 4:53:10", 16000218931, LEFT, 312.00, 4.00, 139.00, 12.82, 43.25
RIGHT, 478850144, "2023/10/19 4:53:18", 16000218931, LEFT, 242.00, 3.00, 95.00, 12.40, 49.00
RIGHT, 478863150, "2023/10/19 4:53:31", 16000218931, RIGHT, 243.00, 3.00, 107.00, 12.35, 45.33
RIGHT, 478942618, "2023/10/19 4:54:51", 16000218931, LEFT, 3668.00, 27.00, 1187.00, 7.36, 91.89
RIGHT, 479140500, "2023/10/19 4:58:09", 16000015862, LEFT, 5701.00, 43.00, 1701.00, 7.54, 93.02
RIGHT, 479552646, "2023/10/19 5:05:01", 16000213436, RIGHT, 9078.00, 72.00, 2936.00, 7.93, 85.31
RIGHT, 479569006, "2023/10/19 5:05:17", 16000218931, RIGHT, 5824.00, 37.00, 1636.00, 6.35, 113.19
RIGHT, 480226659, "2023/10/19 5:16:16", 16000217412, LEFT, 8004.00, 64.00, 2816.00, 8.00, 81.06
RIGHT, 480341952, "2023/10/19 5:18:11", 16000218931, RIGHT, 3085.00, 22.00, 932.00, 7.13, 97.86
RIGHT, 480841255, "2023/10/19 5:26:31", 16000218931, LEFT, 6314.00, 50.00, 2297.00, 7.92, 80.34
RIGHT, 480921564, "2023/10/19 5:27:51", 16000218931, LEFT, 3296.00, 28.00, 1268.00, 8.50, 72.43
RIGHT, 481308631, "2023/10/19 5:34:18", 16000218931, LEFT, 4779.00, 39.00, 1672.00, 8.16, 79.67
RIGHT, 481933197, "2023/10/19 5:44:44", 16000218931, LEFT, 3870.00, 32.00, 1402.00, 8.27, 77.12
RIGHT, 482453819, "2023/10/19 5:53:25", 16000218931, LEFT, 3967.00, 33.00, 1332.00, 8.32, 79.85
RIGHT, 482568309, "2023/10/19 5:55:19", 16000218931, LEFT, 883.00, 9.00, 365.00, 10.19, 57.56
RIGHT, 482659343, "2023/10/19 5:56:50", 16000218931, RIGHT, 883.00, 6.00, 258.00, 6.80, 104.17
RIGHT, 483599909, "2023/10/19 6:12:32", 16000089249, LEFT, 8395.00, 67.00, 3147.00, 7.98, 78.33
RIGHT, 483652378, "2023/10/19 6:13:24", 16000218931, LEFT, 3363.00, 28.00, 1193.00, 8.33, 77.50
RIGHT, 483856550, "2023/10/19 6:16:49", 16000089249, LEFT, 8071.00, 63.00, 2937.00, 7.81, 81.49
RIGHT, 484130168, "2023/10/19 6:21:22", 16000218931, LEFT, 3724.00, 30.00, 1318.00, 8.06, 80.20
RIGHT, 484334672, "2023/10/19 6:24:47", 16000218931, LEFT, 3511.00, 28.00, 1186.00, 7.97, 83.04
RIGHT, 484341309, "2023/10/19 6:24:54", 16000218931, LEFT, 1116.00, 10.00, 395.00, 8.96, 72.10
RIGHT, 484397884, "2023/10/19 6:25:50", 16000218931, RIGHT, 6646.00, 44.00, 2111.00, 6.62, 103.07
RIGHT, 484514363, "2023/10/19 6:27:47", 16000089249, LEFT, 9824.00, 80.00, 3716.00, 8.14, 76.35
RIGHT, 484755260, "2023/10/19 6:31:48", 16000217412, RIGHT, 8400.00, 65.00, 2953.00, 7.74, 83.80
RIGHT, 484991192, "2023/10/19 6:35:44", 16000089249, LEFT, 6526.00, 55.00, 2426.00, 8.43, 74.55
RIGHT, 485642179, "2023/10/19 6:46:36", 16000089249, LEFT, 11390.00, 92.00, 4210.00, 8.08, 78.04
RIGHT, 488578170, "2023/10/19 7:35:34", 16000015862, LEFT, 1097.00, 6.00, 249.00, 5.47, 141.33
RIGHT, 488834333, "2023/10/19 7:39:51", 16000015862, RIGHT, 13723.00, 84.00, 3753.00, 6.12, 118.69
RIGHT, 489077777, "2023/10/19 7:43:55", 16000015862, LEFT, 6041.00, 51.00, 2140.00, 8.44, 76.49
RIGHT, 489511083, "2023/10/19 7:51:08", 16000015862, LEFT, 7250.00, 58.00, 2724.00, 8.00, 78.03
RIGHT, 490116958, "2023/10/19 8:01:15", 16000213436, LEFT, 1278.00, 10.00, 349.00, 7.82, 92.90
RIGHT, 490208512, "2023/10/19 8:02:46", 16000213436, RIGHT, 4561.00, 34.00, 1373.00, 7.45, 93.76
RIGHT, 490479412, "2023/10/19 8:07:17", 16000213436, LEFT, 8749.00, 68.00, 2937.00, 7.77, 85.47
RIGHT, 490808357, "2023/10/19 8:12:47", 16000213436, LEFT, 4264.00, 36.00, 1545.00, 8.44, 75.53
RIGHT, 490902414, "2023/10/19 8:14:21", 16000217412, LEFT, 4284.00, 37.00, 1448.00, 8.64, 76.65
RIGHT, 491455947, "2023/10/19 8:23:35", 16000217412, LEFT, 4036.00, 32.00, 1276.00, 7.93, 86.25
RIGHT, 491710912, "2023/10/19 8:27:50", 16000213436, RIGHT, 9273.00, 69.00, 3016.00, 7.44, 90.68
RIGHT, 491713820, "2023/10/19 8:27:53", 16000213436, RIGHT, 677.00, 5.00, 161.00, 7.39, 103.20
RIGHT, 497722401, "2023/10/19 10:08:07", 16000217412, LEFT, 4167.00, 32.00, 1189.00, 7.68, 93.06
RIGHT, 497880034, "2023/10/19 10:10:45", 16000217412, RIGHT, 4122.00, 20.00, 709.00, 4.85, 170.65
RIGHT, 497973003, "2023/10/19 10:12:18", 16000217412, LEFT, 2348.00, 22.00, 826.00, 9.37, 69.18
RIGHT, 497984721, "2023/10/19 10:12:30", 16000217412, LEFT, 1591.00, 14.00, 557.00, 8.80, 73.86
RIGHT, 497998662, "2023/10/19 10:12:44", 16000217412, LEFT, 1344.00, 4.00, 845.00, 2.98, 124.75
RIGHT, 498197781, "2023/10/19 10:16:03", 16000217412, LEFT, 606.00, 4.00, 132.00, 6.60, 118.50
RIGHT, 499908335, "2023/10/19 10:44:35", 16000217412, LEFT, 4369.00, 38.00, 1533.00, 8.70, 74.63
RIGHT, 500206165, "2023/10/19 10:49:33", 16000217412, LEFT, 4749.00, 39.00, 1533.00, 8.21, 82.46
RIGHT, 501161210, "2023/10/19 11:05:29", 16000217412, LEFT, 2929.00, 23.00, 830.00, 7.85, 91.26
RIGHT, 501273274, "2023/10/19 11:07:21", 16000218931, RIGHT, 2051.00, 11.00, 432.00, 5.36, 147.18
RIGHT, 502003171, "2023/10/19 11:19:32", 16000218931, LEFT, 3613.00, 27.00, 1084.00, 7.47, 93.67
RIGHT, 502012016, "2023/10/19 11:19:41", 16000218931, LEFT, 1693.00, 7.00, 303.00, 4.13, 198.57
RIGHT, 505374424, "2023/10/19 12:15:46", 16000213436, LEFT, 5916.00, 32.00, 1357.00, 5.41, 142.47
RIGHT, 505527629, "2023/10/19 12:18:19", 16000213436, LEFT, 3334.00, 25.00, 1094.00, 7.50, 89.60
RIGHT, 505617216, "2023/10/19 12:19:49", 16000015862, LEFT, 15613.00, 122.00, 5348.00, 7.81, 84.14
RIGHT, 505692775, "2023/10/19 12:21:05", 16000015862, LEFT, 222.00, 3.00, 82.00, 13.51, 46.67
RIGHT, 505696899, "2023/10/19 12:21:09", 16000015862, LEFT, 2405.00, 22.00, 725.00, 9.15, 76.36
RIGHT, 505951849, "2023/10/19 12:25:24", 16000015862, RIGHT, 2161.00, 14.00, 413.00, 6.48, 124.86
RIGHT, 506150921, "2023/10/19 12:28:43", 16000015862, RIGHT, 480.00, 4.00, 131.00, 8.33, 87.25
RIGHT, 506414825, "2023/10/19 12:33:07", 16000089249, LEFT, 637.00, 4.00, 236.00, 6.28, 100.25
RIGHT, 506421853, "2023/10/19 12:33:14", 16000089249, LEFT, 6026.00, 43.00, 1753.00, 7.14, 99.37
RIGHT, 506935661, "2023/10/19 12:41:49", 16000089249, RIGHT, 1328.00, 9.00, 349.00, 6.78, 108.78
RIGHT, 506977545, "2023/10/19 12:42:31", 16000089249, LEFT, 9749.00, 57.00, 2599.00, 5.85, 125.44
RIGHT, 507145714, "2023/10/19 12:45:19", 16000015862, RIGHT, 7557.00, 62.00, 2753.00, 8.20, 77.48
RIGHT, 507844373, "2023/10/19 12:56:58", 16000089249, RIGHT, 8119.00, 63.00, 3196.00, 7.76, 78.14
RIGHT, 507845306, "2023/10/19 12:56:59", 16000015862, LEFT, 12388.00, 99.00, 4627.00, 7.99, 78.39
RIGHT, 512275729, "2023/10/19 14:10:54", 16000218931, LEFT, 4450.00, 35.00, 1437.00, 7.87, 86.09
RIGHT, 512439361, "2023/10/19 14:13:37", 16000218931, LEFT, 4011.00, 32.00, 1352.00, 7.98, 83.09
RIGHT, 512477735, "2023/10/19 14:14:16", 16000218931, RIGHT, 1394.00, 10.00, 405.00, 7.17, 98.90
RIGHT, 512822976, "2023/10/19 14:20:01", 16000218931, LEFT, 8763.00, 62.00, 2745.00, 7.08, 97.06
RIGHT, 512897180, "2023/10/19 14:21:16", 16000213436, LEFT, 5525.00, 42.00, 1859.00, 7.60, 87.29
RIGHT, 512973210, "2023/10/19 14:22:32", 16000213436, LEFT, 4409.00, 37.00, 1518.00, 8.39, 78.14
RIGHT, 513629735, "2023/10/19 14:33:29", 16000218931, LEFT, 2723.00, 22.00, 1001.00, 8.08, 78.27
RIGHT, 514499436, "2023/10/19 14:47:59", 16000213436, LEFT, 4176.00, 36.00, 1400.00, 8.62, 77.11
RIGHT, 514879376, "2023/10/19 14:54:20", 16000213436, RIGHT, 1127.00, 5.00, 126.00, 4.44, 200.20
RIGHT, 514903730, "2023/10/19 14:54:44", 16000213436, LEFT, 3935.00, 26.00, 1001.00, 6.61, 112.85
RIGHT, 515779181, "2023/10/19 15:09:20", 16000089249, RIGHT, 913.00, 9.00, 372.00, 9.86, 60.11
RIGHT, 515989042, "2023/10/19 15:12:50", 16000089249, LEFT, 8905.00, 65.00, 3234.00, 7.30, 87.25
RIGHT, 516154351, "2023/10/19 15:15:36", 16000089249, LEFT, 3067.00, 26.00, 1252.00, 8.48, 69.81
RIGHT, 516251998, "2023/10/19 15:17:14", 16000217412, LEFT, 8157.00, 57.00, 2621.00, 6.99, 97.12
RIGHT, 516280764, "2023/10/19 15:17:42", 16000217412, LEFT, 2889.00, 24.00, 1008.00, 8.31, 78.37
RIGHT, 516346435, "2023/10/19 15:18:48", 16000217412, RIGHT, 833.00, 7.00, 227.00, 8.40, 86.57
RIGHT, 516392026, "2023/10/19 15:19:34", 16000089249, LEFT, 6052.00, 49.00, 2695.00, 8.10, 68.51
RIGHT, 516530576, "2023/10/19 15:21:52", 16000089249, LEFT, 5809.00, 47.00, 2519.00, 8.09, 70.00
RIGHT, 518831407, "2023/10/19 16:00:15", 16000015862, LEFT, 6699.00, 57.00, 2428.00, 8.51, 74.93
RIGHT, 519093603, "2023/10/19 16:04:38", 16000015862, LEFT, 3976.00, 35.00, 1341.00, 8.80, 75.29
RIGHT, 519427818, "2023/10/19 16:10:12", 16000015862, RIGHT, 5264.00, 44.00, 1752.00, 8.36, 79.82
RIGHT, 520361180, "2023/10/19 16:25:46", 16000218931, RIGHT, 3804.00, 24.00, 1150.00, 6.31, 110.58
RIGHT, 520688684, "2023/10/19 16:31:14", 16000218931, LEFT, 3884.00, 31.00, 1319.00, 7.98, 82.74
RIGHT, 520935779, "2023/10/19 16:35:22", 16000218931, RIGHT, 3939.00, 23.00, 1100.00, 5.84, 123.43
RIGHT, 520959744, "2023/10/19 16:35:46", 16000218931, LEFT, 571.00, 5.00, 191.00, 8.76, 76.00
RIGHT, 524164895, "2023/10/19 17:29:14", 16000213436, LEFT, 5612.00, 46.00, 2017.00, 8.20, 78.15
RIGHT, 524664683, "2023/10/19 17:37:34", 16000217412, LEFT, 4066.00, 32.00, 1351.00, 7.87, 84.84
RIGHT, 525353178, "2023/10/19 17:49:03", 16000015862, RIGHT, 8516.00, 66.00, 3128.00, 7.75, 81.64
RIGHT, 525656494, "2023/10/19 17:54:07", 16000218931, RIGHT, 3788.00, 29.00, 1284.00, 7.66, 86.34
RIGHT, 525866680, "2023/10/19 17:57:37", 16000089249, LEFT, 7314.00, 57.00, 2817.00, 7.79, 78.89
RIGHT, 526410213, "2023/10/19 18:06:41", 16000218931, RIGHT, 6439.00, 40.00, 1891.00, 6.21, 113.70
RIGHT, 526417647, "2023/10/19 18:06:48", 16000218931, LEFT, 2176.00, 16.00, 704.00, 7.35, 92.00
RIGHT, 526562619, "2023/10/19 18:09:14", 16000015862, LEFT, 11558.00, 94.00, 4224.00, 8.13, 78.02
RIGHT, 526634503, "2023/10/19 18:10:26", 16000218931, RIGHT, 6728.00, 48.00, 2410.00, 7.13, 89.96
RIGHT, 526635582, "2023/10/19 18:10:27", 16000213436, LEFT, 9200.00, 74.00, 3213.00, 8.04, 80.91
RIGHT, 526798070, "2023/10/19 18:13:09", 16000089249, LEFT, 7066.00, 56.00, 2800.00, 7.93, 76.18
RIGHT, 526840232, "2023/10/19 18:13:51", 16000213436, LEFT, 11881.00, 89.00, 3956.00, 7.49, 89.04
RIGHT, 527646345, "2023/10/19 18:27:18", 16000217412, LEFT, 4517.00, 34.00, 1328.00, 7.53, 93.79
RIGHT, 527935251, "2023/10/19 18:32:07", 16000217412, RIGHT, 5037.00, 38.00, 1766.00, 7.54, 86.08
RIGHT, 528527547, "2023/10/19 18:42:00", 16000213436, RIGHT, 12836.00, 95.00, 4682.00, 7.40, 85.83
RIGHT, 528693110, "2023/10/19 18:44:46", 16000015862, LEFT, 3048.00, 29.00, 1094.00, 9.51, 67.38
RIGHT, 528706257, "2023/10/19 18:44:59", 16000015862, LEFT, 970.00, 10.00, 363.00, 10.31, 60.70
RIGHT, 528773412, "2023/10/19 18:46:06", 16000217412, RIGHT, 8249.00, 63.00, 2815.00, 7.64, 86.25
RIGHT, 528882162, "2023/10/19 18:47:55", 16000213436, LEFT, 4057.00, 34.00, 1350.00, 8.38, 79.62
RIGHT, 528986065, "2023/10/19 18:49:39", 16000015862, RIGHT, 10119.00, 70.00, 3163.00, 6.92, 99.37
RIGHT, 528992348, "2023/10/19 18:49:45", 16000015862, RIGHT, 5128.00, 40.00, 1963.00, 7.80, 79.12
RIGHT, 529176399, "2023/10/19 18:52:50", 16000015862, LEFT, 7293.00, 60.00, 2366.00, 8.23, 82.12
RIGHT, 529207416, "2023/10/19 18:53:21", 16000218931, LEFT, 4240.00, 35.00, 1448.00, 8.25, 79.77
RIGHT, 529290486, "2023/10/19 18:54:44", 16000213436, LEFT, 2397.00, 19.00, 648.00, 7.93, 92.05
RIGHT, 529318799, "2023/10/19 18:55:12", 16000015862, RIGHT, 3851.00, 33.00, 1317.00, 8.57, 76.79
RIGHT, 529573615, "2023/10/19 18:59:27", 16000218931, LEFT, 14752.00, 99.00, 4650.00, 6.71, 102.04
RIGHT, 529592551, "2023/10/19 18:59:46", 16000217412, RIGHT, 4759.00, 38.00, 1625.00, 7.98, 82.47
RIGHT, 529642140, "2023/10/19 19:00:36", 16000089249, LEFT, 8448.00, 68.00, 3041.00, 8.05, 79.51
RIGHT, 529834906, "2023/10/19 19:03:49", 16000015862, LEFT, 8737.00, 68.00, 3038.00, 7.78, 83.81
RIGHT, 529922761, "2023/10/19 19:05:16", 16000217412, LEFT, 4911.00, 41.00, 1590.00, 8.35, 81.00
RIGHT, 529939304, "2023/10/19 19:05:33", 16000015862, RIGHT, 207.00, 3.00, 87.00, 14.49, 40.00
RIGHT, 529961082, "2023/10/19 19:05:55", 16000218931, LEFT, 5037.00, 38.00, 1610.00, 7.54, 90.18
RIGHT, 530011271, "2023/10/19 19:06:45", 16000213436, LEFT, 7758.00, 63.00, 2593.00, 8.12, 81.98
RIGHT, 530120635, "2023/10/19 19:08:35", 16000217412, RIGHT, 1569.00, 13.00, 447.00, 8.29, 86.31
RIGHT, 530128230, "2023/10/19 19:08:42", 16000218931, LEFT, 3104.00, 24.00, 1022.00, 7.73, 86.75
RIGHT, 530369615, "2023/10/19 19:12:44", 16000213436, LEFT, 1959.00, 19.00, 639.00, 9.70, 69.47
RIGHT, 530532278, "2023/10/19 19:15:27", 16000217412, LEFT, 4291.00, 36.00, 1353.00, 8.39, 81.61
RIGHT, 530638579, "2023/10/19 19:17:13", 16000015862, LEFT, 7273.00, 59.00, 2416.00, 8.11, 82.32
RIGHT, 530656413, "2023/10/19 19:17:31", 16000015862, LEFT, 3443.00, 31.00, 1194.00, 9.00, 72.55
RIGHT, 530661335, "2023/10/19 19:17:36", 16000213436, LEFT, 2033.00, 19.00, 687.00, 9.35, 70.84
RIGHT, 530813387, "2023/10/19 19:20:08", 16000089249, LEFT, 6102.00, 50.00, 2250.00, 8.19, 77.04
RIGHT, 530894961, "2023/10/19 19:21:29", 16000218931, RIGHT, 9842.00, 61.00, 2827.00, 6.20, 115.00
RIGHT, 530984017, "2023/10/19 19:22:59", 16000218931, RIGHT, 3866.00, 26.00, 1103.00, 6.73, 106.27
RIGHT, 531149879, "2023/10/19 19:25:45", 16000218931, LEFT, 3644.00, 28.00, 1115.00, 7.68, 90.32
RIGHT, 531190498, "2023/10/19 19:26:25", 16000217412, LEFT, 6556.00, 54.00, 2264.00, 8.24, 79.48
RIGHT, 531200679, "2023/10/19 19:26:35", 16000218931, LEFT, 1151.00, 11.00, 440.00, 9.56, 64.64
RIGHT, 531327683, "2023/10/19 19:28:43", 16000218931, LEFT, 5849.00, 46.00, 2061.00, 7.86, 82.35
RIGHT, 531415721, "2023/10/19 19:30:11", 16000015862, LEFT, 5577.00, 49.00, 2083.00, 8.79, 71.31
RIGHT, 531508913, "2023/10/19 19:31:44", 16000213436, LEFT, 11098.00, 87.00, 3778.00, 7.84, 84.14
RIGHT, 531533983, "2023/10/19 19:32:09", 16000217412, LEFT, 7148.00, 57.00, 2344.00, 7.97, 84.28
RIGHT, 531543302, "2023/10/19 19:32:18", 16000089249, RIGHT, 9669.00, 71.00, 3135.00, 7.34, 92.03
RIGHT, 531911871, "2023/10/19 19:38:27", 16000218931, LEFT, 8428.00, 65.00, 2958.00, 7.71, 84.15
RIGHT, 531985211, "2023/10/19 19:39:41", 16000218931, LEFT, 1868.00, 16.00, 609.00, 8.57, 78.69
RIGHT, 532059874, "2023/10/19 19:40:55", 16000217412, LEFT, 4401.00, 35.00, 1377.00, 7.95, 86.40
RIGHT, 532552689, "2023/10/19 19:49:09", 16000015862, LEFT, 8631.00, 71.00, 3089.00, 8.23, 78.06
RIGHT, 532588807, "2023/10/19 19:49:45", 16000217412, LEFT, 6607.00, 52.00, 2126.00, 7.87, 86.17
RIGHT, 532738956, "2023/10/19 19:52:15", 16000089249, RIGHT, 4724.00, 37.00, 1652.00, 7.83, 83.03
RIGHT, 532934895, "2023/10/19 19:55:31", 16000015862, RIGHT, 8294.00, 60.00, 2557.00, 7.23, 95.62
RIGHT, 532954597, "2023/10/19 19:55:51", 16000217412, LEFT, 8196.00, 68.00, 2801.00, 8.30, 79.34
RIGHT, 532972279, "2023/10/19 19:56:09", 16000213436, LEFT, 9746.00, 67.00, 2975.00, 6.87, 101.06
RIGHT, 533203374, "2023/10/19 20:00:00", 16000089249, LEFT, 5052.00, 41.00, 1948.00, 8.12, 75.71
RIGHT, 533361465, "2023/10/19 20:02:38", 16000213436, LEFT, 6712.00, 54.00, 2190.00, 8.05, 83.74
RIGHT, 533466930, "2023/10/19 20:04:24", 16000218931, LEFT, 6384.00, 50.00, 2280.00, 7.83, 82.08
RIGHT, 533487803, "2023/10/19 20:04:44", 16000015862, LEFT, 10563.00, 87.00, 3921.00, 8.24, 76.34
RIGHT, 533539333, "2023/10/19 20:05:36", 16000217412, RIGHT, 9378.00, 72.00, 3087.00, 7.68, 87.37
RIGHT, 533714517, "2023/10/19 20:08:31", 16000217412, LEFT, 4518.00, 39.00, 1559.00, 8.63, 75.87
RIGHT, 533781945, "2023/10/19 20:09:39", 16000218931, RIGHT, 2741.00, 22.00, 897.00, 8.03, 83.82
RIGHT, 533852512, "2023/10/19 20:10:49", 16000218931, LEFT, 4513.00, 34.00, 1517.00, 7.53, 88.12
RIGHT, 533957805, "2023/10/19 20:12:35", 16000015862, RIGHT, 10513.00, 89.00, 4211.00, 8.47, 70.81
RIGHT, 534305937, "2023/10/19 20:18:23", 16000217412, RIGHT, 4139.00, 35.00, 1332.00, 8.46, 80.20
RIGHT, 534314462, "2023/10/19 20:18:32", 16000217412, LEFT, 1903.00, 16.00, 620.00, 8.41, 80.19
RIGHT, 534414536, "2023/10/19 20:20:12", 16000213436, RIGHT, 5895.00, 47.00, 2074.00, 7.97, 81.30
RIGHT, 534581205, "2023/10/19 20:22:59", 16000213436, LEFT, 4663.00, 36.00, 1443.00, 7.72, 89.44
RIGHT, 534683325, "2023/10/19 20:24:41", 16000015862, LEFT, 7848.00, 65.00, 2730.00, 8.28, 78.74
RIGHT, 534975484, "2023/10/19 20:29:33", 16000217412, LEFT, 7980.00, 63.00, 2844.00, 7.89, 81.52
RIGHT, 535276097, "2023/10/19 20:34:34", 16000213436, LEFT, 3871.00, 32.00, 1424.00, 8.27, 76.47
RIGHT, 535561952, "2023/10/19 20:39:20", 16000218931, LEFT, 5885.00, 37.00, 1620.00, 6.29, 115.27
RIGHT, 535821703, "2023/10/19 20:43:40", 16000213436, RIGHT, 6593.00, 46.00, 1898.00, 6.98, 102.07
RIGHT, 536160077, "2023/10/19 20:49:19", 16000218931, RIGHT, 4074.00, 33.00, 1402.00, 8.10, 80.97
RIGHT, 536208231, "2023/10/19 20:50:07", 16000213436, LEFT, 3401.00, 29.00, 1165.00, 8.53, 77.10
RIGHT, 536277476, "2023/10/19 20:51:16", 16000218931, LEFT, 8186.00, 58.00, 2545.00, 7.09, 97.26
RIGHT, 536333725, "2023/10/19 20:52:13", 16000218931, RIGHT, 3215.00, 25.00, 1175.00, 7.78, 81.60
RIGHT, 536444250, "2023/10/19 20:54:03", 16000217412, LEFT, 7497.00, 58.00, 2457.00, 7.74, 86.90
RIGHT, 536771489, "2023/10/19 20:59:31", 16000213436, RIGHT, 6118.00, 47.00, 2100.00, 7.68, 85.49
RIGHT, 536771654, "2023/10/19 20:59:31", 16000089249, LEFT, 7784.00, 56.00, 2798.00, 7.19, 89.04
RIGHT, 537029009, "2023/10/19 21:03:49", 16000213436, LEFT, 6161.00, 48.00, 2023.00, 7.79, 86.21
RIGHT, 537294308, "2023/10/19 21:08:14", 16000218931, LEFT, 4350.00, 33.00, 1465.00, 7.59, 87.42
RIGHT, 537362097, "2023/10/19 21:09:22", 16000218931, RIGHT, 3300.00, 26.00, 1084.00, 7.88, 85.23
RIGHT, 537389842, "2023/10/19 21:09:50", 16000218931, LEFT, 929.00, 7.00, 292.00, 7.53, 91.00
RIGHT, 537488774, "2023/10/19 21:11:29", 16000089249, LEFT, 4754.00, 38.00, 1783.00, 7.99, 78.18
RIGHT, 537859936, "2023/10/19 21:17:40", 16000089249, LEFT, 1150.00, 11.00, 465.00, 9.57, 62.27
RIGHT, 537891121, "2023/10/19 21:18:11", 16000218931, RIGHT, 6244.00, 47.00, 2076.00, 7.53, 88.68
RIGHT, 538040006, "2023/10/19 21:20:40", 16000218931, LEFT, 5779.00, 45.00, 1974.00, 7.79, 84.56
RIGHT, 538085478, "2023/10/19 21:21:26", 16000089249, LEFT, 10145.00, 79.00, 4182.00, 7.79, 75.48
RIGHT, 538245313, "2023/10/19 21:24:06", 16000015862, LEFT, 2614.00, 24.00, 892.00, 9.18, 71.75
RIGHT, 538587357, "2023/10/19 21:29:48", 16000015862, LEFT, 3155.00, 28.00, 1098.00, 8.87, 73.46
RIGHT, 538806935, "2023/10/19 21:33:28", 16000218931, LEFT, 6813.00, 45.00, 1827.00, 6.61, 110.80
RIGHT, 538874892, "2023/10/19 21:34:36", 16000089249, LEFT, 9589.00, 76.00, 4034.00, 7.93, 73.09
RIGHT, 539054966, "2023/10/19 21:37:36", 16000218931, RIGHT, 5622.00, 37.00, 1652.00, 6.58, 107.30
RIGHT, 539067819, "2023/10/19 21:37:49", 16000015862, RIGHT, 9166.00, 66.00, 2726.00, 7.20, 97.58
RIGHT, 539168656, "2023/10/19 21:39:30", 16000015862, LEFT, 2351.00, 23.00, 800.00, 9.78, 67.43
