Experimental_side,millis_since_start,datetime,MouseRFID,BottleLicked,BoutDuration,BoutLickNumber,BoutLickDuration,LickFrequency,Inter-Lick-Interval
RIGHT, 451391375, "2023/10/18 21:15:39", 16000235129, LEFT, 3478.00, 31.00, 1249.00, 8.91, 71.90
RIGHT, 451445257, "2023/10/18 21:16:33", 16000025185, LEFT, 5492.00, 41.00, 1901.00, 7.47, 87.59
RIGHT, 451664770, "2023/10/18 21:20:13", 16000025185, RIGHT, 1251.00, 12.00, 485.00, 9.59, 63.83
RIGHT, 451705886, "2023/10/18 21:20:54", 16000018020, LEFT, 9292.00, 72.00, 3142.00, 7.75, 85.42
RIGHT, 451721232, "2023/10/18 21:21:09", 16000235129, RIGHT, 7561.00, 63.00, 3130.00, 8.33, 70.33
RIGHT, 451802172, "2023/10/18 21:22:30", 160001207110, LEFT, 2216.00, 22.00, 776.00, 9.93, 65.45
RIGHT, 451807638, "2023/10/18 21:22:36", 160001207110, LEFT, 1004.00, 11.00, 374.00, 10.96, 57.27
RIGHT, 451820579, "2023/10/18 21:22:49", 1600025167, RIGHT, 3109.00, 29.00, 1139.00, 9.33, 67.93
RIGHT, 452121348, "2023/10/18 21:27:50", 160001207110, LEFT, 2793.00, 25.00, 911.00, 8.95, 75.28
RIGHT, 452125373, "2023/10/18 21:27:54", 16000018020, RIGHT, 894.00, 9.00, 344.00, 10.07, 61.11
RIGHT, 452163785, "2023/10/18 21:28:32", 160001207110, LEFT, 984.00, 11.00, 424.00, 11.18, 50.91
RIGHT, 452253438, "2023/10/18 21:30:02", 160001207110, RIGHT, 1591.00, 17.00, 638.00, 10.69, 56.06
RIGHT, 452363073, "2023/10/18 21:31:52", 16000025185, LEFT, 5032.00, 37.00, 1628.00, 7.35, 92.00
RIGHT, 452436770, "2023/10/18 21:33:05", 1600025167, RIGHT, 601.00, 7.00, 227.00, 11.65, 53.43
RIGHT, 452459469, "2023/10/18 21:33:28", 16000025185, LEFT, 3721.00, 29.00, 1161.00, 7.79, 88.28
RIGHT, 452557347, "2023/10/18 21:35:06", 160001207110, LEFT, 1092.00, 11.00, 389.00, 10.07, 63.91
RIGHT, 452684306, "2023/10/18 21:37:13", 160001207110, LEFT, 1206.00, 12.00, 410.00, 9.95, 66.33
RIGHT, 452763606, "2023/10/18 21:38:32", 16000025185, LEFT, 3114.00, 28.00, 1129.00, 8.99, 70.89
RIGHT, 452898043, "2023/10/18 21:40:47", 160001207110, LEFT, 1106.00, 12.00, 391.00, 10.85, 59.58
RIGHT, 453027271, "2023/10/18 21:42:56", 16000025185, RIGHT, 3488.00, 31.00, 1334.00, 8.89, 69.48
RIGHT, 453086021, "2023/10/18 21:43:55", 160001207110, LEFT, 1206.00, 13.00, 491.00, 10.78, 55.00
RIGHT, 453103170, "2023/10/18 21:44:12", 160001207110, RIGHT, 777.00, 9.00, 292.00, 11.58, 53.89
RIGHT, 453126655, "2023/10/18 21:44:36", 160001207110, LEFT, 762.00, 9.00, 309.00, 11.81, 50.33
RIGHT, 453220200, "2023/10/18 21:46:09", 1600025167, RIGHT, 6602.00, 57.00, 2368.00, 8.63, 74.28
RIGHT, 453587477, "2023/10/18 21:52:17", 16000025185, LEFT, 5617.00, 44.00, 1846.00, 7.83, 85.70
RIGHT, 453857630, "2023/10/18 21:56:47", 160001207110, LEFT, 591.00, 7.00, 229.00, 11.84, 51.71
RIGHT, 454103535, "2023/10/18 22:00:54", 160001207110, RIGHT, 3786.00, 33.00, 1273.00, 8.72, 76.15
RIGHT, 454488323, "2023/10/18 22:07:19", 160001207110, RIGHT, 1241.00, 12.00, 454.00, 9.67, 65.58
RIGHT, 454713619, "2023/10/18 22:11:04", 160001207110, LEFT, 4614.00, 34.00, 1380.00, 7.37, 95.12
RIGHT, 454863433, "2023/10/18 22:13:34", 16000018020, LEFT, 3881.00, 25.00, 1082.00, 6.44, 111.96
RIGHT, 455023590, "2023/10/18 22:16:14", 160001207110, LEFT, 1329.00, 14.00, 497.00, 10.53, 59.43
RIGHT, 455040164, "2023/10/18 22:16:31", 160001207110, LEFT, 1418.00, 15.00, 529.00, 10.58, 59.27
RIGHT, 455246173, "2023/10/18 22:19:57", 16000018020, LEFT, 2377.00, 21.00, 912.00, 8.83, 69.76
RIGHT, 455378850, "2023/10/18 22:22:10", 16000025185, LEFT, 4274.00, 32.00, 1392.00, 7.49, 90.06
RIGHT, 455503995, "2023/10/18 22:24:15", 160001207110, RIGHT, 913.00, 9.00, 320.00, 9.86, 65.89
RIGHT, 455546667, "2023/10/18 22:24:58", 160001207110, RIGHT, 990.00, 11.00, 345.00, 11.11, 58.64
RIGHT, 455564697, "2023/10/18 22:25:16", 16000025185, RIGHT, 4129.00, 36.00, 1740.00, 8.72, 66.36
RIGHT, 455719951, "2023/10/18 22:27:51", 160001207110, RIGHT, 2020.00, 20.00, 785.00, 9.90, 61.75
RIGHT, 455735206, "2023/10/18 22:28:07", 160001207110, RIGHT, 696.00, 8.00, 286.00, 11.49, 51.25
RIGHT, 455810222, "2023/10/18 22:29:22", 16000018020, LEFT, 8039.00, 63.00, 2963.00, 7.84, 80.57
RIGHT, 455826421, "2023/10/18 22:29:38", 16000018020, RIGHT, 995.00, 10.00, 393.00, 10.05, 60.20
RIGHT, 456263406, "2023/10/18 22:36:55", 16000025185, LEFT, 4628.00, 35.00, 1643.00, 7.56, 85.29
RIGHT, 456286170, "2023/10/18 22:37:18", 16000025185, LEFT, 4475.00, 39.00, 1463.00, 8.72, 77.23
RIGHT, 456292443, "2023/10/18 22:37:24", 16000018020, RIGHT, 1732.00, 17.00, 762.00, 9.82, 57.06
RIGHT, 456309242, "2023/10/18 22:37:41", 16000025185, RIGHT, 2746.00, 24.00, 1310.00, 8.74, 59.83
RIGHT, 456340411, "2023/10/18 22:38:12", 16000025185, LEFT, 3631.00, 31.00, 1400.00, 8.54, 71.97
RIGHT, 456474456, "2023/10/18 22:40:26", 160001207110, LEFT, 883.00, 10.00, 359.00, 11.33, 52.40
RIGHT, 456528104, "2023/10/18 22:41:20", 16000018020, LEFT, 3164.00, 22.00, 979.00, 6.95, 99.32
RIGHT, 456546587, "2023/10/18 22:41:39", 16000025185, RIGHT, 2781.00, 25.00, 1107.00, 8.99, 66.96
RIGHT, 456596985, "2023/10/18 22:42:29", 16000025185, LEFT, 606.00, 4.00, 176.00, 6.60, 107.50
RIGHT, 456798467, "2023/10/18 22:45:51", 16000018020, RIGHT, 4447.00, 39.00, 1858.00, 8.77, 66.38
RIGHT, 456882738, "2023/10/18 22:47:15", 160001207110, LEFT, 1902.00, 18.00, 654.00, 9.46, 69.33
RIGHT, 456891788, "2023/10/18 22:47:24", 160001207110, LEFT, 395.00, 5.00, 179.00, 12.66, 43.20
RIGHT, 456944882, "2023/10/18 22:48:17", 16000025185, RIGHT, 8814.00, 69.00, 3810.00, 7.83, 72.52
RIGHT, 457134916, "2023/10/18 22:51:28", 160001207110, LEFT, 3150.00, 25.00, 983.00, 7.94, 86.68
RIGHT, 457142501, "2023/10/18 22:51:35", 16000018020, RIGHT, 6949.00, 57.00, 2596.00, 8.20, 76.37
RIGHT, 457143339, "2023/10/18 22:51:36", 160001207110, LEFT, 994.00, 10.00, 375.00, 10.06, 61.90
RIGHT, 457580297, "2023/10/18 22:58:53", 160001207110, LEFT, 1494.00, 15.00, 530.00, 10.04, 64.27
RIGHT, 457709840, "2023/10/18 23:01:03", 16000018020, RIGHT, 6973.00, 56.00, 2641.00, 8.03, 77.36
RIGHT, 457817339, "2023/10/18 23:02:51", 16000235129, RIGHT, 5640.00, 47.00, 1962.00, 8.33, 78.26
RIGHT, 457834109, "2023/10/18 23:03:07", 1600025167, RIGHT, 9809.00, 81.00, 3639.00, 8.26, 76.17
RIGHT, 457856414, "2023/10/18 23:03:30", 16000018020, RIGHT, 3729.00, 32.00, 1555.00, 8.58, 67.94
RIGHT, 457973334, "2023/10/18 23:05:27", 160001207110, RIGHT, 1237.00, 13.00, 502.00, 10.51, 56.54
RIGHT, 458077680, "2023/10/18 23:07:11", 16000235129, LEFT, 4156.00, 35.00, 1389.00, 8.42, 79.06
RIGHT, 458104377, "2023/10/18 23:07:38", 16000025185, RIGHT, 5113.00, 40.00, 1702.00, 7.82, 85.27
RIGHT, 458113703, "2023/10/18 23:07:47", 160001207110, LEFT, 1468.00, 14.00, 545.00, 9.54, 65.93
RIGHT, 458119374, "2023/10/18 23:07:53", 160001207110, LEFT, 1177.00, 11.00, 449.00, 9.35, 66.18
RIGHT, 458128697, "2023/10/18 23:08:02", 160001207110, LEFT, 484.00, 6.00, 191.00, 12.40, 48.83
RIGHT, 458134162, "2023/10/18 23:08:08", 1600025167, RIGHT, 14465.00, 114.00, 4972.00, 7.88, 83.27
RIGHT, 458146054, "2023/10/18 23:08:20", 160001207110, RIGHT, 701.00, 8.00, 293.00, 11.41, 51.00
RIGHT, 458187495, "2023/10/18 23:09:01", 16000235129, LEFT, 4325.00, 38.00, 1592.00, 8.79, 71.92
RIGHT, 458430785, "2023/10/18 23:13:05", 16000235129, LEFT, 4382.00, 37.00, 1495.00, 8.44, 78.03
RIGHT, 458439598, "2023/10/18 23:13:13", 16000018020, RIGHT, 4434.00, 39.00, 1649.00, 8.80, 71.41
RIGHT, 458523121, "2023/10/18 23:14:37", 16000235129, LEFT, 3524.00, 32.00, 1310.00, 9.08, 69.19
RIGHT, 458608844, "2023/10/18 23:16:03", 1600025167, RIGHT, 6244.00, 53.00, 2179.00, 8.49, 76.70
RIGHT, 458660504, "2023/10/18 23:16:54", 16000018020, LEFT, 4663.00, 40.00, 1764.00, 8.58, 72.47
RIGHT, 458802386, "2023/10/18 23:19:16", 16000025185, RIGHT, 5395.00, 43.00, 1862.00, 7.97, 82.16
RIGHT, 458812613, "2023/10/18 23:19:27", 16000025185, LEFT, 1954.00, 15.00, 628.00, 7.68, 88.40
RIGHT, 458936995, "2023/10/18 23:21:31", 160001207110, LEFT, 3513.00, 28.00, 1086.00, 7.97, 86.68
RIGHT, 459150297, "2023/10/18 23:25:05", 1600025167, LEFT, 6740.00, 58.00, 2250.00, 8.61, 77.41
RIGHT, 459283235, "2023/10/18 23:27:18", 160001207110, LEFT, 3059.00, 28.00, 1006.00, 9.15, 73.32
RIGHT, 459308391, "2023/10/18 23:27:43", 16000235129, LEFT, 3114.00, 29.00, 1147.00, 9.31, 67.83
RIGHT, 459320795, "2023/10/18 23:27:55", 16000018020, LEFT, 7076.00, 57.00, 2371.00, 8.06, 82.54
RIGHT, 459398856, "2023/10/18 23:29:13", 16000235129, LEFT, 5133.00, 42.00, 1882.00, 8.18, 77.40
RIGHT, 459462732, "2023/10/18 23:30:17", 160001207110, LEFT, 2599.00, 18.00, 671.00, 6.93, 107.11
RIGHT, 459628738, "2023/10/18 23:33:03", 16000235129, RIGHT, 4013.00, 36.00, 1699.00, 8.97, 64.28
RIGHT, 459652438, "2023/10/18 23:33:27", 1600025167, LEFT, 10735.00, 89.00, 3572.00, 8.29, 80.48
RIGHT, 459722596, "2023/10/18 23:34:37", 16000025185, RIGHT, 5340.00, 44.00, 2180.00, 8.24, 71.82
RIGHT, 459959492, "2023/10/18 23:38:35", 16000235129, LEFT, 2424.00, 22.00, 853.00, 9.08, 71.41
RIGHT, 459989747, "2023/10/18 23:39:05", 160001207110, LEFT, 3059.00, 23.00, 959.00, 7.52, 91.30
RIGHT, 460366938, "2023/10/18 23:45:22", 1600025167, RIGHT, 7970.00, 69.00, 2968.00, 8.66, 72.49
RIGHT, 460373738, "2023/10/18 23:45:29", 1600025167, RIGHT, 924.00, 9.00, 337.00, 9.74, 65.22
RIGHT, 460400153, "2023/10/18 23:45:56", 16000235129, RIGHT, 4625.00, 40.00, 1744.00, 8.65, 72.02
RIGHT, 460675393, "2023/10/18 23:50:31", 160001207110, LEFT, 6753.00, 48.00, 2031.00, 7.11, 98.37
RIGHT, 460718851, "2023/10/18 23:51:15", 16000235129, LEFT, 3535.00, 31.00, 1296.00, 8.77, 72.23
RIGHT, 460864839, "2023/10/18 23:53:41", 16000025185, RIGHT, 5587.00, 39.00, 1803.00, 6.98, 97.03
RIGHT, 460931944, "2023/10/18 23:54:48", 160001207110, LEFT, 1797.00, 15.00, 571.00, 8.35, 81.73
RIGHT, 461031910, "2023/10/18 23:56:28", 16000018020, LEFT, 7233.00, 61.00, 2876.00, 8.43, 71.43
RIGHT, 461194861, "2023/10/18 23:59:11", 1600025167, LEFT, 11641.00, 97.00, 3956.00, 8.33, 79.23
RIGHT, 461207501, "2023/10/18 23:59:24", 160001207110, LEFT, 955.00, 11.00, 371.00, 11.52, 53.09
RIGHT, 461399771, "2023/10/19 0:02:36", 16000018020, LEFT, 2119.00, 21.00, 788.00, 9.91, 63.38
RIGHT, 461404579, "2023/10/19 0:02:41", 16000018020, LEFT, 3795.00, 33.00, 1543.00, 8.70, 68.24
RIGHT, 461415915, "2023/10/19 0:02:52", 16000235129, LEFT, 8190.00, 65.00, 3021.00, 7.94, 79.52
RIGHT, 461636846, "2023/10/19 0:06:33", 160001207110, RIGHT, 1388.00, 15.00, 523.00, 10.81, 57.67
RIGHT, 461873968, "2023/10/19 0:10:31", 16000025185, RIGHT, 4143.00, 25.00, 1055.00, 6.03, 123.52
RIGHT, 461880729, "2023/10/19 0:10:37", 16000025185, RIGHT, 3362.00, 25.00, 1215.00, 7.44, 85.88
RIGHT, 461924775, "2023/10/19 0:11:22", 160001207110, RIGHT, 661.00, 6.00, 182.00, 9.08, 79.83
RIGHT, 461965159, "2023/10/19 0:12:02", 160001207110, LEFT, 1935.00, 14.00, 588.00, 7.24, 96.21
RIGHT, 461976974, "2023/10/19 0:12:14", 16000018020, LEFT, 9347.00, 68.00, 3205.00, 7.28, 90.32
RIGHT, 462023401, "2023/10/19 0:13:00", 16000235129, LEFT, 7773.00, 65.00, 2664.00, 8.36, 78.60
RIGHT, 462143581, "2023/10/19 0:15:01", 1600025167, LEFT, 9576.00, 78.00, 3240.00, 8.15, 81.23
RIGHT, 462268713, "2023/10/19 0:17:06", 16000018020, LEFT, 5107.00, 41.00, 1733.00, 8.03, 82.29
RIGHT, 462360902, "2023/10/19 0:18:38", 16000025185, LEFT, 4355.00, 35.00, 1537.00, 8.04, 80.51
RIGHT, 462538682, "2023/10/19 0:21:36", 160001207110, LEFT, 2160.00, 21.00, 812.00, 9.72, 64.19
RIGHT, 462546647, "2023/10/19 0:21:44", 160001207110, LEFT, 1771.00, 15.00, 533.00, 8.47, 82.53
RIGHT, 462557149, "2023/10/19 0:21:54", 160001207110, LEFT, 338.00, 3.00, 116.00, 8.88, 74.00
RIGHT, 462599741, "2023/10/19 0:22:37", 1600025167, LEFT, 10367.00, 86.00, 3523.00, 8.30, 79.58
RIGHT, 463020942, "2023/10/19 0:29:39", 1600025167, RIGHT, 5204.00, 43.00, 1738.00, 8.26, 80.60
RIGHT, 463105467, "2023/10/19 0:31:03", 160001207110, LEFT, 1196.00, 13.00, 385.00, 10.87, 62.38
RIGHT, 463410776, "2023/10/19 0:36:09", 16000235129, LEFT, 7118.00, 59.00, 2528.00, 8.29, 77.80
RIGHT, 463820970, "2023/10/19 0:42:59", 160001207110, RIGHT, 1539.00, 16.00, 559.00, 10.40, 61.25
RIGHT, 463855574, "2023/10/19 0:43:34", 1600025167, RIGHT, 11028.00, 92.00, 3871.00, 8.34, 77.79
RIGHT, 464129499, "2023/10/19 0:48:08", 160001207110, LEFT, 1438.00, 15.00, 554.00, 10.43, 58.93
RIGHT, 465159972, "2023/10/19 1:05:20", 160001207110, LEFT, 4541.00, 32.00, 1407.00, 7.05, 97.94
RIGHT, 465826329, "2023/10/19 1:16:26", 160001207110, LEFT, 6529.00, 32.00, 1349.00, 4.90, 161.88
RIGHT, 471575076, "2023/10/19 2:52:20", 1600025167, RIGHT, 5440.00, 44.00, 1849.00, 8.09, 81.61
RIGHT, 471977950, "2023/10/19 2:59:03", 1600025167, LEFT, 6428.00, 53.00, 2160.00, 8.25, 80.53
RIGHT, 472259012, "2023/10/19 3:03:45", 1600025167, LEFT, 5602.00, 46.00, 1882.00, 8.21, 80.87
RIGHT, 472335919, "2023/10/19 3:05:02", 16000025185, LEFT, 11360.00, 81.00, 3953.00, 7.13, 91.44
RIGHT, 472563437, "2023/10/19 3:08:49", 16000018020, LEFT, 3124.00, 25.00, 1212.00, 8.00, 76.48
RIGHT, 472837947, "2023/10/19 3:13:24", 16000018020, RIGHT, 5618.00, 48.00, 2267.00, 8.54, 69.81
RIGHT, 472902062, "2023/10/19 3:14:28", 1600025167, RIGHT, 10205.00, 81.00, 3311.00, 7.94, 85.11
RIGHT, 472992324, "2023/10/19 3:15:59", 16000025185, RIGHT, 4148.00, 32.00, 1452.00, 7.71, 84.25
RIGHT, 473042124, "2023/10/19 3:16:48", 160001207110, LEFT, 2175.00, 15.00, 566.00, 6.90, 107.27
RIGHT, 473133504, "2023/10/19 3:18:20", 16000018020, LEFT, 2615.00, 17.00, 679.00, 6.50, 113.88
RIGHT, 473135890, "2023/10/19 3:18:22", 16000018020, LEFT, 1214.00, 11.00, 482.00, 9.06, 66.55
RIGHT, 473157719, "2023/10/19 3:18:44", 160001207110, LEFT, 1348.00, 13.00, 472.00, 9.64, 67.38
RIGHT, 473558242, "2023/10/19 3:25:25", 160001207110, RIGHT, 2291.00, 17.00, 691.00, 7.42, 94.12
RIGHT, 473569260, "2023/10/19 3:25:36", 160001207110, LEFT, 1378.00, 14.00, 527.00, 10.16, 60.79
RIGHT, 473743479, "2023/10/19 3:28:30", 16000018020, RIGHT, 1559.00, 16.00, 632.00, 10.26, 57.94
RIGHT, 473759283, "2023/10/19 3:28:46", 16000018020, LEFT, 2119.00, 11.00, 414.00, 5.19, 155.00
RIGHT, 473764548, "2023/10/19 3:28:52", 1600025167, RIGHT, 10263.00, 88.00, 3815.00, 8.57, 73.27
RIGHT, 473766225, "2023/10/19 3:28:53", 16000018020, LEFT, 5993.00, 50.00, 2437.00, 8.34, 71.12
RIGHT, 473836166, "2023/10/19 3:30:03", 16000025185, LEFT, 6343.00, 49.00, 2178.00, 7.73, 85.00
RIGHT, 473875707, "2023/10/19 3:30:43", 16000235129, LEFT, 3665.00, 32.00, 1248.00, 8.73, 75.53
RIGHT, 473903728, "2023/10/19 3:31:11", 160001207110, LEFT, 2166.00, 18.00, 692.00, 8.31, 81.89
RIGHT, 473911471, "2023/10/19 3:31:19", 16000235129, RIGHT, 5423.00, 46.00, 2087.00, 8.48, 72.52
RIGHT, 474064874, "2023/10/19 3:33:52", 160001207110, RIGHT, 1282.00, 13.00, 501.00, 10.14, 60.08
RIGHT, 474183538, "2023/10/19 3:35:51", 1600025167, LEFT, 10972.00, 91.00, 3773.00, 8.29, 79.11
RIGHT, 474303163, "2023/10/19 3:37:51", 16000235129, LEFT, 3719.00, 32.00, 1219.00, 8.60, 78.12
RIGHT, 474361473, "2023/10/19 3:38:49", 16000235129, LEFT, 1150.00, 12.00, 454.00, 10.43, 58.00
RIGHT, 474592200, "2023/10/19 3:42:40", 16000025185, LEFT, 1949.00, 18.00, 717.00, 9.24, 68.44
RIGHT, 474759050, "2023/10/19 3:45:27", 16000235129, LEFT, 11200.00, 85.00, 3630.00, 7.59, 89.06
RIGHT, 474831216, "2023/10/19 3:46:39", 160001207110, LEFT, 6763.00, 50.00, 2044.00, 7.39, 94.38
RIGHT, 474865847, "2023/10/19 3:47:14", 16000018020, LEFT, 4770.00, 40.00, 1774.00, 8.39, 74.90
RIGHT, 474869636, "2023/10/19 3:47:18", 16000018020, LEFT, 1231.00, 11.00, 494.00, 8.94, 67.00
RIGHT, 474926450, "2023/10/19 3:48:14", 160001207110, LEFT, 2649.00, 21.00, 804.00, 7.93, 87.86
RIGHT, 475011943, "2023/10/19 3:49:40", 1600025167, LEFT, 2787.00, 26.00, 975.00, 9.33, 69.69
RIGHT, 475214837, "2023/10/19 3:53:03", 16000025185, LEFT, 4853.00, 41.00, 1887.00, 8.45, 72.34
RIGHT, 475242147, "2023/10/19 3:53:30", 16000235129, RIGHT, 7893.00, 65.00, 3150.00, 8.24, 72.97
RIGHT, 475375174, "2023/10/19 3:55:44", 16000235129, LEFT, 4502.00, 39.00, 1622.00, 8.66, 73.85
RIGHT, 475508050, "2023/10/19 3:57:57", 16000018020, LEFT, 10931.00, 87.00, 4087.00, 7.96, 78.67
RIGHT, 475699626, "2023/10/19 4:01:08", 16000018020, RIGHT, 2432.00, 23.00, 987.00, 9.46, 62.83
RIGHT, 475725422, "2023/10/19 4:01:34", 1600025167, LEFT, 4896.00, 33.00, 1406.00, 6.74, 105.76
RIGHT, 475785731, "2023/10/19 4:02:34", 16000025185, LEFT, 7449.00, 56.00, 2438.00, 7.52, 89.48
RIGHT, 476027216, "2023/10/19 4:06:36", 160001207110, LEFT, 5051.00, 38.00, 1497.00, 7.52, 93.53
RIGHT, 476040039, "2023/10/19 4:06:49", 160001207110, LEFT, 757.00, 8.00, 321.00, 10.57, 54.50
RIGHT, 476160410, "2023/10/19 4:08:49", 1600025167, RIGHT, 6526.00, 57.00, 2242.00, 8.73, 75.16
RIGHT, 476953493, "2023/10/19 4:22:03", 160001207110, LEFT, 6165.00, 39.00, 1589.00, 6.33, 117.33
RIGHT, 477160371, "2023/10/19 4:25:30", 16000018020, LEFT, 9039.00, 69.00, 3382.00, 7.63, 81.99
RIGHT, 477291202, "2023/10/19 4:27:41", 1600025167, LEFT, 8706.00, 71.00, 2928.00, 8.16, 81.38
RIGHT, 477361695, "2023/10/19 4:28:52", 16000025185, LEFT, 9422.00, 68.00, 3471.00, 7.22, 87.51
RIGHT, 477653210, "2023/10/19 4:33:44", 160001207110, LEFT, 1978.00, 16.00, 643.00, 8.09, 83.44
RIGHT, 477885652, "2023/10/19 4:37:36", 16000018020, LEFT, 5623.00, 44.00, 2045.00, 7.83, 81.32
RIGHT, 478020515, "2023/10/19 4:39:51", 160001207110, LEFT, 3437.00, 31.00, 1185.00, 9.02, 72.65
RIGHT, 478029885, "2023/10/19 4:40:01", 160001207110, LEFT, 1329.00, 12.00, 507.00, 9.03, 68.50
RIGHT, 478135230, "2023/10/19 4:41:46", 16000018020, LEFT, 3120.00, 27.00, 1173.00, 8.65, 72.11
RIGHT, 478161678, "2023/10/19 4:42:12", 160001207110, LEFT, 858.00, 9.00, 328.00, 10.49, 58.89
RIGHT, 478346708, "2023/10/19 4:45:18", 160001207110, LEFT, 2563.00, 20.00, 786.00, 7.80, 88.85
RIGHT, 478357463, "2023/10/19 4:45:28", 160001207110, LEFT, 969.00, 10.00, 362.00, 10.32, 60.70
RIGHT, 478446013, "2023/10/19 4:46:57", 1600025167, RIGHT, 3453.00, 30.00, 1126.00, 8.69, 77.57
RIGHT, 478817053, "2023/10/19 4:53:08", 160001207110, LEFT, 3331.00, 29.00, 1177.00, 8.71, 74.28
RIGHT, 479463699, "2023/10/19 5:03:56", 16000018020, RIGHT, 7363.00, 59.00, 2748.00, 8.01, 78.22
RIGHT, 479783105, "2023/10/19 5:09:15", 16000018020, LEFT, 6642.00, 55.00, 2504.00, 8.28, 75.24
RIGHT, 479911824, "2023/10/19 5:11:24", 1600025167, LEFT, 12910.00, 104.00, 4612.00, 8.06, 79.79
RIGHT, 481335566, "2023/10/19 5:35:09", 16000018020, LEFT, 6117.00, 41.00, 2086.00, 6.70, 98.32
RIGHT, 483812864, "2023/10/19 6:16:29", 16000018020, LEFT, 804.00, 8.00, 335.00, 9.95, 58.63
RIGHT, 484038990, "2023/10/19 6:20:15", 16000235129, RIGHT, 4567.00, 40.00, 1694.00, 8.76, 71.82
RIGHT, 484071531, "2023/10/19 6:20:47", 16000025185, LEFT, 6409.00, 42.00, 1966.00, 6.55, 105.79
RIGHT, 484092849, "2023/10/19 6:21:09", 16000235129, LEFT, 1651.00, 16.00, 582.00, 9.69, 66.81
RIGHT, 484372210, "2023/10/19 6:25:48", 16000235129, RIGHT, 2960.00, 28.00, 1226.00, 9.46, 61.93
RIGHT, 484401851, "2023/10/19 6:26:18", 16000025185, LEFT, 3844.00, 32.00, 1439.00, 8.32, 75.16
RIGHT, 484456246, "2023/10/19 6:27:13", 16000235129, RIGHT, 7102.00, 61.00, 2976.00, 8.59, 67.64
RIGHT, 484529267, "2023/10/19 6:28:26", 16000235129, RIGHT, 9659.00, 81.00, 4026.00, 8.39, 69.54
RIGHT, 484538995, "2023/10/19 6:28:35", 16000235129, RIGHT, 2081.00, 12.00, 537.00, 5.77, 128.67
RIGHT, 484704241, "2023/10/19 6:31:21", 16000025185, RIGHT, 6107.00, 49.00, 2368.00, 8.02, 76.31
RIGHT, 484717506, "2023/10/19 6:31:34", 16000018020, RIGHT, 10851.00, 85.00, 4559.00, 7.83, 74.02
RIGHT, 484736287, "2023/10/19 6:31:53", 160001207110, LEFT, 2137.00, 17.00, 628.00, 7.96, 88.76
RIGHT, 484894035, "2023/10/19 6:34:31", 160001207110, LEFT, 2904.00, 20.00, 789.00, 6.89, 105.75
RIGHT, 484950156, "2023/10/19 6:35:27", 16000235129, LEFT, 6941.00, 60.00, 2512.00, 8.64, 73.82
RIGHT, 485150288, "2023/10/19 6:38:47", 1600025167, RIGHT, 9128.00, 72.00, 3129.00, 7.89, 83.32
RIGHT, 485169798, "2023/10/19 6:39:07", 16000025185, RIGHT, 2470.00, 22.00, 1035.00, 8.91, 65.23
RIGHT, 485291658, "2023/10/19 6:41:09", 16000018020, RIGHT, 11110.00, 83.00, 4010.00, 7.47, 85.54
RIGHT, 485374646, "2023/10/19 6:42:32", 16000235129, RIGHT, 10804.00, 88.00, 4321.00, 8.15, 73.67
RIGHT, 485394121, "2023/10/19 6:42:51", 160001207110, LEFT, 3586.00, 25.00, 990.00, 6.97, 103.84
RIGHT, 485497138, "2023/10/19 6:44:34", 1600025167, RIGHT, 9168.00, 77.00, 3271.00, 8.40, 76.58
RIGHT, 485541561, "2023/10/19 6:45:19", 160001207110, LEFT, 3218.00, 29.00, 1279.00, 9.01, 66.86
RIGHT, 485545768, "2023/10/19 6:45:23", 160001207110, LEFT, 510.00, 4.00, 131.00, 7.84, 94.75
RIGHT, 485581651, "2023/10/19 6:45:59", 1600025167, LEFT, 2904.00, 26.00, 1029.00, 8.95, 72.12
RIGHT, 485676249, "2023/10/19 6:47:34", 16000235129, RIGHT, 8461.00, 67.00, 3233.00, 7.92, 78.03
RIGHT, 485940633, "2023/10/19 6:51:58", 1600025167, LEFT, 415.00, 3.00, 102.00, 7.23, 104.33
RIGHT, 485943672, "2023/10/19 6:52:01", 16000235129, RIGHT, 1949.00, 9.00, 298.00, 4.62, 183.44
RIGHT, 485953501, "2023/10/19 6:52:11", 16000235129, RIGHT, 7351.00, 58.00, 2595.00, 7.89, 82.00
RIGHT, 485963303, "2023/10/19 6:52:21", 16000018020, LEFT, 4713.00, 32.00, 1294.00, 6.79, 106.84
RIGHT, 485971507, "2023/10/19 6:52:29", 16000018020, LEFT, 4980.00, 29.00, 2145.00, 5.82, 97.76
RIGHT, 485973391, "2023/10/19 6:52:31", 16000018020, LEFT, 1223.00, 6.00, 960.00, 4.91, 43.83
RIGHT, 485977151, "2023/10/19 6:52:35", 16000018020, LEFT, 1673.00, 7.00, 472.00, 4.18, 171.57
RIGHT, 485995230, "2023/10/19 6:52:53", 16000018020, LEFT, 348.00, 4.00, 137.00, 11.49, 52.75
RIGHT, 486021439, "2023/10/19 6:53:19", 160001207110, LEFT, 3486.00, 23.00, 895.00, 6.60, 112.65
RIGHT, 486051846, "2023/10/19 6:53:50", 16000025185, LEFT, 2688.00, 23.00, 875.00, 8.56, 78.83
RIGHT, 486088654, "2023/10/19 6:54:27", 16000018020, RIGHT, 404.00, 5.00, 183.00, 12.38, 44.20
